activity_id,name,description,type,course_id,laps,sport,sub_sport,training_effect,anaerobic_training_effect,start_time,stop_time,elapsed_time,moving_time,distance,cycles,avg_hr,max_hr,avg_rr,max_rr,calories,avg_cadence,max_cadence,avg_speed,max_speed,ascent,descent,max_temperature,min_temperature,avg_temperature,start_lat,start_long,stop_lat,stop_long,hr_zones_method,hrz_1_hr,hrz_2_hr,hrz_3_hr,hrz_4_hr,hrz_5_hr,hrz_1_time,hrz_2_time,hrz_3_time,hrz_4_time,hrz_5_time
10030153098,Strength,,uncategorized,,1,fitness_equipment,strength_training,1.9,0.2,2022-11-24 09:53:05.000000,2022-11-24 10:13:16.000000,00:19:57.814000,00:19:57.814000,0.0,8.0,125,150.0,,,261,,,0.0,,,,260.6,,260.6,,,,,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:03:23.002000,00:12:02.820000,00:04:31.992000,00:00:00.000000,00:00:00.000000
10332763446,Chicago - Fartlek,,uncategorized,,14,running,generic,3.9,0.0,2023-01-18 05:49:42.000000,2023-01-18 07:13:31.000000,01:23:37.740000,01:22:48.037000,8.009717102767999,6227.0,151,174.0,,,1396,75.0,82.0,5.8048489839992525,7.263331145067215,62.3359581,82.02099750000001,260.6,,260.6,41.923733577132225,-87.64707639813423,41.923754615709186,-87.64753019437194,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:01:17.954000,00:05:42.869000,00:33:07.225000,00:40:17.310000,00:02:04.002000
9708611576,Chicago Running,,uncategorized,,11,running,generic,4.1,0.4,2022-10-01 05:52:31.000000,2022-10-01 08:10:10.000000,02:17:33.777000,01:52:20.041000,10.00507051392,8619.0,142,168.0,,,1994,78.0,91.0,5.3440399674682615,8.014941564268112,62.3359581,55.774278300000006,260.6,,260.6,41.923647997900844,-87.64705443754792,41.922735795378685,-87.6453700941056,max_heart_rate,96.0,115.0,134.0,153.0,172.0,00:01:07.883000,00:08:29.367000,01:39:17.491000,00:03:13.672000,00:00:00.000000
10325644228,Chicago Running,,uncategorized,,3,running,generic,3.0,0.0,2023-01-17 05:37:15.000000,2023-01-17 06:08:36.000000,00:30:03.315000,00:30:03.315000,2.852951300256,2281.0,147,163.0,,,500,76.0,79.0,5.695239064533234,7.055296242132187,42.650918700000005,49.2125985,260.6,,260.6,41.923599634319544,-87.64703792519867,41.92512773908675,-87.64836084097624,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:35.342000,00:00:29.000000,00:21:48.662000,00:07:09.995000,00:00:00.000000
10218369457,Chicago Running,,uncategorized,,14,running,generic,4.4,0.4,2022-12-31 07:06:29.000000,2022-12-31 09:58:42.000000,02:52:10.700000,02:16:36.501000,13.110012690624,10213.0,152,176.0,,,2299,74.0,83.0,5.7578729994697575,8.849319016530991,88.5826773,91.8635172,260.6,,260.6,41.92384975031018,-87.64705485664308,41.92373005673289,-87.64680792577565,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:26.448000,00:02:28.335000,00:59:40.543000,01:11:29.063000,00:02:30.645000
9591077533,Chicago - september 12 workout,,uncategorized,,21,running,generic,4.1,0.0,2022-09-12 06:03:57.000000,2022-09-12 07:17:18.000000,01:13:10.955000,01:13:03.100000,6.4103262751039995,5376.0,140,154.0,,,1322,75.0,92.0,5.2657475487976075,8.871688355197907,22.9658793,26.2467192,260.6,,260.6,41.92389979027212,-87.64696114696562,41.921906070783734,-87.6484455820173,max_heart_rate,97.0,116.0,135.0,154.0,174.0,00:01:12.356000,00:13:44.862000,00:57:27.198000,00:00:03.000000,00:00:00.000000
9414738193,Chicago Running,,uncategorized,,7,running,generic,4.4,0.0,2022-08-16 06:09:10.000000,2022-08-16 07:18:35.000000,01:09:19.155000,01:08:02.168000,6.004570881504,5048.0,155,167.0,,,1120,73.0,81.0,5.294827742397309,7.744272193069458,13.1233596,19.6850394,84.2,77.0,82.4,41.923706252127886,-87.6470609754324,41.923752184957266,-87.64706935733557,max_heart_rate,97.0,116.0,135.0,154.0,174.0,00:00:28.105000,00:00:41.002000,00:15:52.354000,00:50:56.701000,00:00:00.000000
10212983039,Indoor Cycling,,uncategorized,,1,cycling,indoor_cycling,3.4,0.6,2022-12-30 11:46:21.000000,2022-12-30 12:34:35.000000,00:42:31.393000,00:42:31.393000,0.0,,148,173.0,,,725,,,0.0,,,,260.6,,260.6,,,,,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:07.000000,00:01:50.000000,00:18:33.999000,00:20:05.770000,00:00:31.000000
10397980850,Chicago Running,,uncategorized,,16,running,generic,4.7,0.3,2023-01-28 07:17:47.000000,2023-01-28 09:57:18.000000,02:39:26.755000,02:36:27.422000,15.027949463968,12048.0,155,174.0,,,2562,77.0,83.0,5.7623470805339805,8.72405061333084,180.44619450000002,193.5695541,260.6,,260.6,41.92374556325376,-87.64689107425511,41.92953234538436,-87.6436657179147,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:08.000000,00:00:24.999000,00:30:12.528000,02:05:21.604000,00:00:09.000000
10114460748,Chicago Running,,uncategorized,,12,running,generic,4.1,0.0,2022-12-10 08:05:51.000000,2022-12-10 10:05:57.000000,02:00:00.301000,01:58:53.577000,11.007926348448,9017.0,155,166.0,,,2042,76.0,79.0,5.554312177598954,8.516015177068711,85.30183740000001,98.425197,260.6,,260.6,41.923780431970954,-87.64695318415761,41.92832409404218,-87.64209738001227,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:08.344000,00:00:23.993000,00:26:56.352000,01:31:23.796000,00:00:00.000000
10280687449,Stair Stepper,,uncategorized,,1,fitness_equipment,stair_climbing,2.6,0.0,2023-01-10 06:51:21.000000,2023-01-10 07:07:12.000000,00:15:09.390000,00:15:09.390000,0.0,546.0,149,173.0,,,266,11.0,80.0,0.0,,,,260.6,,260.6,,,,,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:00.000000,00:01:07.022000,00:07:47.009000,00:05:45.999000,00:00:29.360000
9441271540,Chicago Running,,uncategorized,,10,running,generic,4.5,0.0,2022-08-20 06:25:06.000000,2022-08-20 08:26:31.000000,02:01:12.867000,01:52:26.234000,10.0003480928,8518.0,153,169.0,,,1814,75.0,80.0,5.3373291125354765,7.263331145067215,101.7060369,95.14435710000001,87.80000000000001,78.80000000000001,84.2,41.92366300150752,-87.6470607239753,41.92319386638701,-87.64758861623704,max_heart_rate,97.0,116.0,135.0,154.0,174.0,00:00:26.813000,00:02:43.726000,00:45:38.668000,01:03:21.514000,00:00:00.000000
9559542150,Chicago - Week 8: Wednesday,,uncategorized,,11,running,generic,4.6,0.0,2022-09-07 06:06:13.000000,2022-09-07 07:25:38.000000,01:19:13.783000,01:19:01.967000,6.9993302492959995,5768.0,147,169.0,,,1465,74.0,85.0,5.312723,6.6168565642681125,16.4041995,26.2467192,260.6,,260.6,41.923684207722545,-87.64703566208482,41.92213682457805,-87.64414055272937,max_heart_rate,97.0,116.0,135.0,154.0,174.0,00:00:21.000000,00:07:48.576000,00:45:47.360000,00:24:52.916000,00:00:00.000000
9629545417,Chicago Running,,uncategorized,,3,running,generic,2.7,0.0,2022-09-18 07:41:53.000000,2022-09-18 08:05:07.000000,00:23:11.422000,00:23:11.422000,2.0087004645279998,1749.0,142,153.0,,,410,79.0,87.0,5.196402225601196,8.09770806400299,3.2808399,9.8425197,260.6,,260.6,41.92364984191954,-87.64700640924275,41.92353157326579,-87.65053921379149,max_heart_rate,96.0,115.0,134.0,154.0,173.0,00:00:09.000000,00:01:22.001000,00:21:30.463000,00:00:00.000000,00:00:00.000000
10435674121,Chicago Running,,uncategorized,,5,running,generic,3.2,0.0,2023-02-03 06:02:37.000000,2023-02-03 06:49:43.000000,00:47:02.243000,00:46:39.222000,4.483913998592,3529.0,145,165.0,,,761,76.0,80.0,5.766821161598205,7.681638258132935,13.1233596,22.9658793,260.6,,260.6,41.92361597903073,-87.64701588079333,41.92422718741,-87.64637818560004,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:15.291000,00:02:38.000000,00:39:37.976000,00:04:07.469000,00:00:00.000000
9951408694,Chicago - Farlek 1,,uncategorized,,14,running,generic,3.8,1.1,2022-11-10 05:46:15.000000,2022-11-10 06:55:12.000000,01:08:49.223000,01:07:38.205000,6.312541089360001,4848.0,154,176.0,,,1197,71.0,81.0,5.599050854932785,7.784537322666169,91.8635172,62.3359581,260.6,,260.6,41.923701390624046,-87.6470300462097,41.925520934164524,-87.64456517994404,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:20.000000,00:07:00.741000,00:20:16.577000,00:33:46.756000,00:05:58.462000
9825113622,Chicago Running,,uncategorized,,9,running,generic,3.2,0.0,2022-10-20 06:04:35.000000,2022-10-20 07:39:48.000000,01:35:06.670000,01:35:06.670000,8.042047046303999,6999.0,141,167.0,,,1466,73.0,107.0,5.073370596269608,6.867393370668411,157.4803152,72.1784778,260.6,,260.6,41.922538401558995,-87.64478822238743,41.926830522716045,-87.64132590964437,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:53.159000,00:14:44.983000,01:11:05.994000,00:08:22.526000,00:00:00.000000
9819191699,Chicago Running,,uncategorized,,9,running,generic,3.2,0.0,2022-10-19 05:55:43.000000,2022-10-19 07:31:28.000000,01:35:40.619000,01:35:31.400000,8.007262686528,6970.0,140,163.0,,,1456,73.0,110.0,5.028631918935776,6.534090064533233,62.3359581,65.616798,260.6,,260.6,41.92368336953223,-87.64703406952322,41.93703616037965,-87.63674050569534,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:01:07.023000,00:16:55.001000,01:10:14.472000,00:07:05.014000,00:00:00.000000
9702434546,Chicago - september 30,,uncategorized,,15,running,generic,3.4,0.0,2022-09-30 05:55:43.000000,2022-09-30 07:06:10.000000,01:10:17.964000,01:09:23.327000,5.94863504608,5162.0,141,157.0,,,1193,75.0,86.0,5.142715919466019,6.283553258132935,45.9317586,49.2125985,260.6,,260.6,41.923685632646084,-87.64702744781971,41.925222370773554,-87.64631506986916,max_heart_rate,96.0,115.0,134.0,153.0,172.0,00:00:18.999000,00:10:34.804000,00:57:21.980000,00:00:46.225000,00:00:00.000000
10463113241,Chicago Walking,,uncategorized,,2,walking,generic,0.3,0.0,2023-02-07 09:14:07.000000,2023-02-07 09:39:53.000000,00:24:01.644000,00:23:24.296000,1.060003343792,1085.0,89,106.0,,,158,45.0,55.0,2.7178773146657944,5.093503161067963,22.9658793,42.650918700000005,260.6,,260.6,41.923609441146255,-87.64696248807013,41.923563843593,-87.64702887274325,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:03:49.999000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000
10018402364,Indoor Cycling,,uncategorized,,1,cycling,indoor_cycling,2.3,0.0,2022-11-22 06:31:39.000000,2022-11-22 07:16:58.000000,00:42:30.456000,00:42:30.456000,15.100003668319998,,127,158.0,,,552,,,21.31383400370978,,,,260.6,,260.6,,,,,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:07:53.634000,00:17:10.005000,00:16:47.816000,00:00:39.001000,00:00:00.000000
10280509279,Chicago Running,,uncategorized,,4,running,generic,3.0,0.0,2023-01-10 05:55:59.000000,2023-01-10 06:37:56.000000,00:40:35.470000,00:40:07.311000,3.7393000347839997,2971.0,147,164.0,,,665,73.0,77.0,5.59234,7.889673161067963,9.8425197,16.4041995,260.6,,260.6,41.92372050136328,-87.64702543616295,41.92519831471145,-87.64852713793516,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:14.143000,00:01:19.001000,00:28:34.033000,00:09:59.821000,00:00:00.000000
10254521292,Chicago Running,,uncategorized,,6,running,generic,3.6,0.0,2023-01-06 05:51:38.000000,2023-01-06 06:52:08.000000,01:00:27.501000,01:00:03.376000,5.674206455599999,4471.0,153,170.0,,,1024,74.0,79.0,5.668395644802094,7.619003789869309,65.616798,78.7401576,260.6,,260.6,41.92380364984274,-87.64699710533023,41.92422391846776,-87.64645043760538,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:07.001000,00:00:53.000000,00:18:43.215000,00:40:10.504000,00:00:00.000000
10013130920,Chicago Running,,uncategorized,,8,running,generic,4.1,0.0,2022-11-21 05:56:02.000000,2022-11-21 07:15:57.000000,01:19:53.050000,01:19:09.077000,7.481383812544,5959.0,157,170.0,,,1430,75.0,79.0,5.670632951997757,7.180564645332336,157.4803152,167.3228349,260.6,,260.6,41.92362637259066,-87.64703314751387,41.92379585467279,-87.64589882455766,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:18.002000,00:00:50.998000,00:17:14.311000,01:00:29.879000,00:00:00.000000
10123370097,Chicago Running,,uncategorized,,9,running,generic,3.8,0.0,2022-12-12 05:53:52.000000,2022-12-12 07:22:48.000000,01:28:50.922000,01:27:27.794000,8.127050626464001,6599.0,155,171.0,,,1540,75.0,86.0,5.574444742397309,8.76655198346901,137.7952758,144.3569556,260.6,,260.6,41.92367029376328,-87.64702627435327,41.92365939728916,-87.64637315645814,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:20.000000,00:01:32.001000,00:20:17.289000,01:05:00.828000,00:00:02.931000
10429034382,Strength,,uncategorized,,2,fitness_equipment,strength_training,0.4,0.0,2023-02-02 05:24:30.000000,2023-02-02 05:47:17.000000,00:22:42.706000,00:22:42.706000,0.0,97.0,103,133.0,,,179,,,0.0,,,,260.6,,260.6,,,,,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:14:30.392000,00:03:42.396000,00:00:04.000000,00:00:00.000000,00:00:00.000000
9802299384,Chicago Running,,uncategorized,,16,running,generic,4.4,0.0,2022-10-16 07:50:10.000000,2022-10-16 10:52:34.000000,03:02:20.553000,03:00:43.402000,15.008338988896,13138.0,141,161.0,,,2982,73.0,108.0,4.981656467733384,6.6369891290664675,88.5826773,104.9868768,260.6,,260.6,41.92378185689449,-87.64703591354191,41.92333267070353,-87.64858120121062,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:18.203000,00:28:54.865000,02:17:43.124000,00:13:46.309000,00:00:00.000000
10450250795,Chicago Running,,uncategorized,,10,running,generic,3.8,0.0,2023-02-05 08:03:16.000000,2023-02-05 09:37:13.000000,01:33:51.319000,01:32:44.499000,9.005004636079999,7219.0,148,161.0,,,1493,77.0,80.0,5.8249815487976075,8.09770806400299,150.9186354,154.19947530000002,260.6,,260.6,41.923685632646084,-87.6470432896167,41.92374757491052,-87.64587954618037,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:00.000000,00:01:00.543000,01:12:12.124000,00:19:30.917000,00:00:00.000000
10443531511,Chicago Running,,uncategorized,,18,running,generic,4.6,0.0,2023-02-04 07:15:50.000000,2023-02-04 10:15:50.000000,02:59:56.050000,02:56:53.551000,17.008650942223998,13537.0,147,159.0,,,2773,77.0,87.0,5.769057935466766,7.095560838401796,347.7690294,354.3307092,260.6,,260.6,41.92366358824074,-87.64713264070451,41.92364581860602,-87.6485938578844,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:09.206000,00:02:01.220000,02:35:59.029000,00:18:42.400000,00:00:00.000000
9933541847,Chicago Running,,uncategorized,,6,running,generic,3.4,0.0,2022-11-07 05:55:37.000000,2022-11-07 06:49:39.000000,00:53:58.658000,00:53:21.617000,5.0125517607039995,4065.0,147,171.0,,,927,76.0,79.0,5.6370786773338315,6.699623064002991,52.4934384,72.1784778,260.6,,260.6,41.923599718138576,-87.64710187911987,41.92364774644375,-87.64667096547782,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:21.002000,00:00:43.998000,00:37:46.251000,00:14:19.051000,00:00:01.001000
9579178634,Chicago Running,,uncategorized,,19,running,generic,5.0,0.2,2022-09-10 05:28:27.000000,2022-09-10 09:50:19.000000,04:21:45.782000,03:27:34.092000,18.018671186688,15732.0,149,171.0,,,3637,77.0,89.0,5.207587161598205,7.180564645332336,104.9868768,134.5144359,260.6,,260.6,41.92362830042839,-87.64701085165143,41.92349502816796,-87.6510945148766,max_heart_rate,97.0,116.0,135.0,154.0,174.0,00:00:21.595000,00:05:43.085000,02:22:37.626000,00:58:33.238000,00:00:00.000000
10156399865,Chicago Running,,uncategorized,,10,running,generic,4.2,0.0,2022-12-19 05:55:31.000000,2022-12-19 07:18:49.000000,01:22:57.863000,01:22:30.345000,8.005069246191999,6310.0,158,174.0,,,1435,77.0,93.0,5.820507467733384,9.914100710395813,59.0551182,55.774278300000006,260.6,,260.6,41.9237036537379,-87.64703675173223,41.92385067231953,-87.64637785032392,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:11.001000,00:01:47.598000,00:19:41.170000,00:56:34.211000,00:04:03.010000
9843284939,Chicago Running,,uncategorized,,6,running,generic,3.0,0.0,2022-10-23 07:38:33.000000,2022-10-23 08:37:03.000000,00:58:26.845000,00:57:55.865000,5.005244435392,4279.0,150,173.0,,,934,73.0,81.0,5.182980515735626,9.956602613861085,49.2125985,59.0551182,260.6,,260.6,41.92362134344876,-87.64696458354592,41.92593902349472,-87.64083833433688,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:08.008000,00:03:57.986000,00:22:05.930000,00:31:15.975000,00:00:23.970000
9407593361,Chicago Running,,uncategorized,,1,running,generic,0.0,0.0,2022-08-13 14:25:51.000000,2022-08-13 14:27:02.000000,00:01:05.151000,00:01:05.151000,0.019274934623999998,,77,80.0,,,4,,,1.0647815605330468,2.4203647903995513,0.0,0.0,91.4,89.6,89.6,41.92374992184341,-87.64701269567013,41.923935329541564,-87.64703071676195,max_heart_rate,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000
9761402390,Chicago - Chicago Marathon,,race,,24,running,generic,5.0,1.4,2022-10-09 13:36:17.000000,2022-10-09 18:52:00.000000,05:15:19.714000,05:07:26.342000,26.157882047536,23253.0,151,169.0,,,5455,76.0,89.0,5.104688097064972,11.625356451732635,239.5013127,190.28871420000002,260.6,,260.6,41.8790799099952,-87.62079142034054,41.869692178443074,-87.6205946970731,max_heart_rate,96.0,115.0,134.0,153.0,172.0,00:00:07.096000,00:09:22.716000,02:36:36.762000,02:21:08.206000,00:00:00.000000
9727394352,Chicago - october 4,,uncategorized,,7,running,generic,4.3,0.2,2022-10-04 08:04:54.000000,2022-10-04 08:56:38.000000,00:51:34.923000,00:50:05.294000,4.82538232784,3788.0,154,175.0,,,1017,79.0,89.0,5.780242871463774,20.121239064002992,42.650918700000005,39.3700788,260.6,,260.6,41.92318364046514,-87.64680893160403,41.92566351033747,-87.64489391818643,max_heart_rate,96.0,115.0,134.0,153.0,172.0,00:00:14.629000,00:01:22.013000,00:13:17.438000,00:34:23.281000,00:00:43.004000
10338828880,Strength,,uncategorized,,1,fitness_equipment,strength_training,0.3,0.1,2023-01-19 05:43:03.000000,2023-01-19 06:04:40.000000,00:21:31.779000,00:21:31.779000,0.0,43.0,99,138.0,,,156,,,0.0,,,,260.6,,260.6,,,,,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:12:42.131000,00:01:58.936000,00:00:08.003000,00:00:00.000000,00:00:00.000000
10133176006,"Chicago - 1 on, 1 off",,uncategorized,,37,running,generic,4.2,0.7,2022-12-14 05:48:16.000000,2022-12-14 07:01:26.000000,01:12:56.754000,01:11:40.231000,7.154461783087999,5417.0,157,173.0,,,1348,76.0,84.0,5.990514548267365,9.392893999469758,213.2545935,193.5695541,260.6,,260.6,41.923709185793996,-87.64701537787914,41.923772133886814,-87.64658614061773,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:21.000000,00:01:53.322000,00:15:48.640000,00:50:22.392000,00:02:48.920000
10508655101,Treadmill Running,,uncategorized,,6,running,treadmill,3.7,2.0,2023-02-14 05:24:37.000000,2023-02-14 06:36:29.000000,01:11:17.662000,01:11:17.662000,6.150002810864,4962.0,153,184.0,,,1153,69.0,111.0,5.176269660802841,7.305833048532487,,,260.6,,260.6,,,,,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:44.636000,00:03:15.859000,00:20:44.005000,00:42:41.398000,00:03:51.001000
10508155413,Chicago Running,,uncategorized,,3,running,generic,2.6,0.0,2023-02-14 05:00:29.000000,2023-02-14 05:21:35.000000,00:20:30.902000,00:20:28.519000,2.0095144607999997,1541.0,141,152.0,,,340,75.0,78.0,5.887615483734131,7.055296242132187,6.5616798,6.5616798,260.6,,260.6,41.923614051193,-87.6469605602324,41.924398094415665,-87.64725853689015,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:17.428000,00:00:45.000000,00:19:06.955000,00:00:10.001000,00:00:00.000000
10228883953,Stair Stepper,,uncategorized,,1,fitness_equipment,stair_climbing,2.3,0.0,2023-01-02 08:32:06.000000,2023-01-02 08:42:22.000000,00:10:09.726000,00:10:09.726000,0.0,,153,165.0,,,184,,,0.0,,,,260.6,,260.6,,,,,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:00.000000,00:00:36.217000,00:03:09.000000,00:06:24.509000,00:00:00.000000
10528518253,Chicago Running,,uncategorized,,9,running,generic,3.3,0.0,2023-02-17 05:07:59.000000,2023-02-17 06:35:03.000000,01:27:00.719000,01:27:00.719000,8.005951593296,6754.0,140,148.0,,,1309,77.0,82.0,5.520757902935028,9.78883177386856,91.8635172,101.7060369,260.6,,260.6,41.92367892712355,-87.64706240035594,41.92550542764366,-87.64239401556551,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:27.999000,00:05:45.004000,01:20:28.312000,00:00:00.000000,00:00:00.000000
9690817573,Chicago - september 28,,uncategorized,,20,running,generic,4.1,0.2,2022-09-28 05:58:29.000000,2022-09-28 07:23:48.000000,01:25:05.907000,01:25:05.907000,7.340649449456,6102.0,143,170.0,,,1524,75.0,94.0,5.176269660802841,7.012794338666916,72.1784778,101.7060369,260.6,,260.6,41.9237522687763,-87.64701562933624,41.923715053126216,-87.64687338843942,max_heart_rate,96.0,115.0,134.0,154.0,173.0,00:03:21.091000,00:14:40.741000,00:46:30.050000,00:20:08.994000,00:00:00.000000
10521831511,Strength,,uncategorized,,1,fitness_equipment,strength_training,0.3,0.0,2023-02-16 05:09:13.000000,2023-02-16 05:33:50.000000,00:24:33.678000,00:24:33.678000,0.0,226.0,95,124.0,,,159,,,0.0,,,,260.6,,260.6,,,,,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:11:01.996000,00:02:10.233000,00:00:00.000000,00:00:00.000000,00:00:00.000000
9407593073,Running,,uncategorized,,1,running,generic,0.0,0.0,2022-08-13 13:56:24.000000,2022-08-13 13:56:57.000000,00:00:25.006000,00:00:25.006000,0.0,7.0,83,96.0,,,2,3.0,42.0,0.0,0.0,0.0,0.0,89.6,89.6,89.6,,,,,max_heart_rate,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000
9970099393,Sylvania Running,,uncategorized,,11,running,generic,4.8,0.0,2022-11-13 08:09:37.000000,2022-11-13 09:54:52.000000,01:45:10.645000,01:44:26.975000,10.003933404624,7915.0,160,170.0,,,1935,76.0,91.0,5.746688596799849,6.554222629331589,278.8713915,291.99475110000003,260.6,,260.6,41.67772086337209,-83.66608721204102,41.678273901343346,-83.66605871357024,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:21.999000,00:00:14.999000,00:07:47.971000,01:35:52.030000,00:00:00.000000
10406651068,Chicago Running,,uncategorized,,10,running,generic,4.2,0.0,2023-01-29 13:15:18.000000,2023-01-29 14:49:36.000000,01:34:13.818000,01:32:04.738000,9.301560254992,7107.0,156,172.0,,,1590,77.0,82.0,6.062096645332336,7.28346370986557,121.39107630000001,141.0761157,260.6,,260.6,41.92365579307079,-87.64701319858432,41.923654954880476,-87.64678252860904,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:14.112000,00:00:43.682000,00:11:35.340000,01:19:09.399000,00:00:10.999000
9508815853,Week 3 Buildup Circuits,,uncategorized,,17,running,treadmill,3.8,0.4,2022-08-30 11:33:36.000000,2022-08-30 12:26:20.000000,00:52:03.247000,00:52:03.247000,4.10999766528,3572.0,155,167.0,,,931,67.0,79.0,4.737830516265869,5.2187715642681125,,,86.0,80.6,84.2,,,,,max_heart_rate,97.0,116.0,135.0,154.0,174.0,00:00:13.137000,00:00:08.999000,00:15:14.667000,00:36:12.591000,00:00:00.000000
9899353420,Chicago Walking,,uncategorized,,2,walking,generic,0.3,0.0,2022-11-01 11:00:59.000000,2022-11-01 11:24:34.000000,00:21:07.692000,00:21:07.692000,1.0492225534719999,1030.0,92,104.0,,,156,46.0,54.0,2.9795987903995513,9.51816293599701,62.3359581,3.2808399,260.6,,260.6,41.92451627925038,-87.64785063453019,41.92358521744609,-87.64696332626045,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:06:30.562000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000
9604269820,Chicago - September 14 Workout,,uncategorized,,16,running,generic,4.1,0.6,2022-09-14 06:00:12.000000,2022-09-14 07:09:44.000000,01:09:21.708000,01:08:47.382000,6.191460697328,4929.0,143,166.0,,,1256,75.0,120.0,5.399963580799103,8.07757603253174,9.8425197,22.9658793,260.6,,260.6,41.92379677668214,-87.64704865403473,41.92369719967246,-87.64677590690553,max_heart_rate,97.0,116.0,135.0,154.0,174.0,00:00:56.080000,00:12:37.233000,00:37:59.405000,00:16:48.850000,00:00:00.000000
9751956457,Chicago Running,,uncategorized,,4,running,generic,3.3,0.0,2022-10-08 08:03:39.000000,2022-10-08 08:37:01.000000,00:33:13.627000,00:32:54.184000,3.0047957804,2502.0,147,161.0,,,628,79.0,88.0,5.4782559994697575,8.39074677386856,3.2808399,6.5616798,260.6,,260.6,41.923721339553595,-87.6470623165369,41.92426926456392,-87.64767218381166,max_heart_rate,96.0,115.0,134.0,153.0,172.0,00:00:11.999000,00:00:52.000000,00:27:41.147000,00:04:04.916000,00:00:00.000000
9520204513,Indoor Cycling,,uncategorized,,3,cycling,indoor_cycling,2.1,0.2,2022-09-01 06:30:03.000000,2022-09-01 07:15:42.000000,00:45:01.534000,00:45:01.534000,0.0,,126,156.0,,,547,,,0.0,,,,89.6,78.80000000000001,84.2,,,,,max_heart_rate,97.0,116.0,135.0,154.0,174.0,00:04:45.915000,00:27:05.614000,00:10:58.002000,00:00:14.001000,00:00:00.000000
10247949132,Stair Stepper,,uncategorized,,1,fitness_equipment,stair_climbing,2.6,0.0,2023-01-05 06:04:53.000000,2023-01-05 06:20:20.000000,00:15:08.938000,00:15:08.938000,0.0,486.0,149,171.0,,,262,10.0,80.0,0.0,,,,260.6,,260.6,,,,,max_heart_rate,95.0,114.0,133.0,152.0,171.0,00:00:42.000000,00:02:49.652000,00:03:05.999000,00:08:28.287000,00:00:03.000000
9674110369,Chicago Running,,uncategorized,,3,running,generic,3.1,0.0,2022-09-25 09:36:39.000000,2022-09-25 09:57:47.000000,00:21:00.890000,00:20:25.298000,2.0071843188,1546.0,149,161.0,,,405,77.0,87.0,5.8965631125354765,6.719755628801346,0.0,3.2808399,260.6,,260.6,41.92357297986746,-87.64704907312989,41.92828302271664,-87.65296585857868,max_heart_rate,96.0,115.0,134.0,154.0,173.0,00:00:11.322000,00:00:22.000000,00:16:32.634000,00:03:19.340000,00:00:00.000000
9407593614,Cycling,,uncategorized,,1,cycling,generic,0.0,0.0,2022-08-13 15:17:16.000000,2022-08-13 15:17:42.000000,00:00:19.993000,00:00:19.993000,0.0,,73,77.0,,,1,,,0.0,,0.0,0.0,89.6,89.6,89.6,,,,,max_heart_rate,,,,,,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000,00:00:00.000000
